240	225	225
230	220	225
225	220	225
225	220	220
255	255	255
255	255	255
255	250	250
250	250	245
245	250	240
240	250	235
235	250	230
230	250	225
225	250	220
230	255	225
225	255	225
225	250	225
225	250	220
220	250	215
255	255	255
250	255	250
245	255	245
240	255	240
240	250	235
240	245	230
240	240	225
240	235	220
235	235	215
235	230	210
235	225	205
235	220	200
235	215	195
